PROP_ID,Feature_ID
T61369464,025
Y71602818,034
R70732300,011
G67555146,021
K54735180,034
G71624506,002
U70135612,035
G71608114,012
M71157942,021
L63745128,029
G70274630,004
Y70362782,002
G70566832,025
I71760384,012
N70475938,004
E69832568,001
A70895124,021
N70273452,009
C70683400,006
P71027018,003
O71729880,025
V70995802,029
R66007196,003
A70023226,025
R71015266,034
J70395368,029
C65897478,009
Z67158242,021
W47188113,034
O71439214,021
Y71196014,001
U71207006,035
F71330572,012
M71267172,039
R69688988,001
S71169068,011
U70854442,006
S71111990,006
M70445950,025
X70062376,006
T71703542,021
N70194782,029
W70557304,025
X70318592,025
A70100316,035
U71044416,029
R70420398,029
T70838646,011
F71615162,039
X70849328,001
J70928306,012
Q70836112,006
N70487192,012
C71802464,039
T70027456,035
A70963472,034
E71413404,001
R70835324,004
M71272686,034
D66780842,001
Q70866516,012
Q71075664,001
O70700242,004
I71420774,029
O70188700,009
D59344528,003
Z70195356,029
D68855022,039
G71136406,002
N70097070,025
U70966988,004
I69966120,011
T69757900,002
P71774140,021
R70488956,001
L71345904,009
G71656426,034
G70399242,002
I69859648,006
V71797212,025
K68395634,025
X69654802,006
O70937878,039
T70363584,029
A70484096,021
R70528870,012
E70343254,029
V51081768,034
B69974770,002
V70025402,021
F68629028,001
F69689928,021
D71255306,021
D69924322,025
C68800330,029
A70769324,004
Z71313886,035
D70485228,006
W70579702,011
B71400618,002
Y71283028,011
Y70445172,012
T70207342,006
Z67938154,012
O69898784,012
Q68916824,039
A70081934,039
M70089718,006
K68601894,003
W70723486,012
X70443358,003
A71247658,025
Y71514434,003
P70836558,009
H71337720,002
D71666428,002
M71753456,029
G67667110,029
V70000898,002
I71654150,002
L70097708,011
D63876950,011
R68584770,001
O68799626,009
F69496364,004
A68915750,034
Q70582294,012
Q70723834,029
M70665048,001
N46005823,011
R71592596,002
H70969584,029
R70962102,025
O70677524,012
S71238456,009
I71760384,025
N7758179,025
P70342274,034
H69137412,003
S70964502,003
X70535798,011
I64291924,002
Z70300980,011
N71163700,009
G70677542,009
B70571922,025
O70038052,039
D38872281,034
T71719934,025
V71046426,039
T70350774,004
T69643692,034
W71479890,034
Y71276290,001
I70780874,003
K71064254,006
C71658770,003
P70933614,039
M69775270,034
S70685472,025
V70129922,021
U70012668,035
E70948268,025
H70660810,034
C70976780,029
C71591236,003
L71420730,011
I71230048,012
U63785934,025
E68224444,039
B70720544,003
A70610966,011
F70899706,011
H70633706,025
O71205662,012
I71148596,039
R71709830,009
D71657686,011
L70355872,025
R69478132,029
H71522780,035
T70486808,029
P70491690,035
S71221870,003
V70002694,035
L70923030,029
Y71310880,035
S68151522,012
H70304834,021
K71311332,021
Z70409544,021
D70894714,025
I64290206,011
J70263872,012
M71716070,029
U70109532,009
X69709244,025
X70443358,001
N71437996,012
D70495026,035
G71654710,004
F70984682,035
P71097908,009
O70512652,006
Q70983044,034
B71071500,035
R68448450,006
L69768490,034
A71246950,012
H70875084,021
W70280090,021
A71079458,001
K65470550,009
L70892344,025
D69840224,039
P70962260,021
S65477842,039
A70192684,004
R70704384,011
K70580834,034
D68826606,012
Y69902014,029
I67193464,011
Z71475000,004
M70132726,034
Q70788850,012
K46349559,012
A70398576,004
K71276518,012
T71446036,009
K70444842,034
P70515068,006
K70824606,012
M70742532,025
C70250526,035
P68967882,012
M65400294,009
U70123618,012
R70985694,039
L70996886,004
V70344400,001
E71548004,035
B70615596,009
U71191112,029
M71347818,006
Y71801864,001
K70590420,002
Q68391260,006
I71373414,034
J70468232,004
W70627296,009
C65565178,025
I71205716,002
T71221494,029
W70545296,034
D70568238,011
W70735186,006
K45654933,029
H70128836,002
M70939504,035
O71336312,011
L70330802,002
E71655484,011
I70291970,012
O70613314,025
A70488270,025
X71103412,025
D71599428,034
Z70068764,012
R70925636,039
W70897868,035
Y71105616,003
Q68851728,009
C70749176,034
K70479042,001
D68225078,004
A70377996,001
U69309998,034
E69799630,003
M69957748,025
T70691392,011
U70753824,011
U70582470,029
V70955260,029
C71015050,003
I71595552,003
V70867892,011
T67181992,035
G71149844,006
X71026270,034
F69506842,035
D70863262,035
A70706254,002
L69578640,002
B70899970,004
A70185534,025
U69979468,004
P71297154,025
D70458502,004
C70993908,029
I70166252,021
U71195828,004
I69531336,039
Z69937176,001
D47745933,035
J70488732,021
O69848282,034
Z70577742,006
Q71634858,009
J70360416,025
E65551576,006
J70564406,021
H71045108,004
S70992152,025
T70225964,034
E67891368,004
H71258114,012
I70494270,012
D70182096,003
C70480312,003
H71622032,039
R70293004,029
P71059802,025
H71801560,025
C71075806,004
M71168264,029
Y71383210,029
N71323998,021
D70153926,009
N70379714,029
W69298202,011
F49816974,012
I70709612,002
T70924704,021
R70593046,012
D69532410,039
F71003116,021
S70216270,004
E70505544,002
E69013840,002
Q71552942,034
E69629246,035
F69447150,029
Y71193768,034
U68035156,029
N70234640,009
T71163228,021
U70848790,009
S71177382,025
S68933520,029
B70046038,039
T70294568,002
L70665944,011
D71238642,006
W71795854,039
A54713184,034
W70480488,029
E70865746,025
M70987994,003
L70435578,025
C70878776,009
D71666428,011
L70792740,021
A71245666,001
M70987994,012
F69914526,001
B69144920,035
E70176210,035
L71600786,011
V71658374,003
Z70499906,039
Y70741928,012
D69825198,001
W70124144,021
F56236714,011
K70927120,021
N70942418,002
E70717712,035
X70662352,039
G70274630,035
J70040716,002
N70360516,025
G71133618,034
Z71396244,009
I68823062,004
D69533892,039
K69995726,034
L71125900,034
D68877810,011
I69561222,011
D70402324,006
S70096324,035
W71276334,004
V68229900,011
I70180808,011
L69882120,039
M71014866,002
G70893872,003
D69781172,011
Y69931386,025
P70070524,003
G70881012,011
H70291946,034
D70570052,035
E71536562,009
M70413618,035
G71790694,001
B70393886,011
Y71254948,039
X69914012,009
S70216270,025
Q70365770,009
K70611846,004
C70351060,035
Z67251600,021
Y70953380,021
G71323960,021
V70086208,006
V70613674,029
J65284022,029
H70280994,021
C67646882,011
O69482274,001
B70157050,002
W70898986,034
I71331108,029
N70881296,021
G71523808,004
S70992608,002
J69765262,004
M70859392,035
Z70796284,006
R69368968,021
P70210670,012
Y68200938,011
X62781716,035
G70781298,011
F70499734,025
Z70734370,029
X70038074,025
D71159492,025
N68472392,011
L70301368,001
D71105886,001
L71420792,006
U68923112,029
A69901048,003
H71548588,002
H69858164,035
M70666654,002
Z43271411,025
F70748070,039
O70630870,034
X69849718,039
H70762004,034
O71191118,034
N71801120,025
T71107840,004
W70216584,034
P69447288,006
G28018886,003
O71578400,039
D70878966,012
W71346300,004
F70563678,006
T70724084,039
F70457676,004
V70980128,002
I70926050,029
K69001786,039
S70703018,029
W70469408,003
N70096380,025
N63941620,039
N70500516,002
E70209990,034
Q71634858,021
Q69102206,002
A71442546,004
D69935116,003
P70744664,009
L67481656,039
J70463076,006
T71091826,034
Z69064706,039
D70253846,029
V70202556,003
D70940288,039
V70447916,012
L71732434,001
M71602112,003
L71429614,006
Y71696366,003
K71026254,029
E66206420,009
N70139550,004
V65233936,001
N69847478,029
J71147122,035
G69248402,035
T67684968,021
F69506842,029
G69705532,039
A70412394,021
E71006872,034
E69348140,035
F70161260,002
H71251816,004
A40218579,004
J16740273,001
J71330578,002
L70813594,035
C70659316,034
P70942756,006
G71348916,035
O70138000,004
W70340798,006
A42424483,029
O70624094,025
N71648760,021
X70749248,011
T70628438,006
C70746274,029
W70885398,001
M70801488,009
G69290352,009
S70847118,034
F70450708,004
V66437794,021
X68248956,029
W70338932,004
G71571076,035
M68371804,002
Y68416294,009
O71448262,029
J70519904,004
L71155188,039
C71626860,021
A70838430,021
F70088720,002
E70275544,034
R71148470,025
F70038880,025
F68504398,009
H71203530,029
V71594384,039
P62829786,002
A71454758,001
U70566410,011
B70112398,011
X70278414,025
Z64879702,001
I71211570,009
F71356210,002
Z70583282,006
P70414728,012
Y51216482,003
Z71052066,006
P69627182,039
G70620490,021
E69903178,004
G70527900,012
I70663746,009
H70458702,025
V70069558,021
E70835272,006
E70154042,009
P68665214,039
P64202254,001
W70495648,002
X70892228,006
K71436350,039
S71269286,003
F68747504,025
H70681992,021
T70678506,009
M71801374,004
K70613796,011
Q71289834,006
Q70908666,025
N70891574,009
Y70255344,021
A67663938,034
B70010328,001
G71205704,009
K70180414,035
L70587648,039
L70494358,034
Q69510346,009
L71097436,012
N70487660,006
U71711974,004
D70427798,001
J71015262,004
H69057618,011
J70356618,025
H71473578,034
N70801274,039
H71292558,035
B70698126,009
Y71296772,002
M67854142,006
Q71294076,002
D70784716,009
C69397722,002
W71683012,034
L71173818,021
P70945290,009
Y70217166,029
E66826562,021
I71287200,009
Q70992496,035
R70908702,029
Y70990634,002
C70297900,006
L63137510,021
P70985974,039
F71484846,009
D71010828,012
F71415106,011
E62190070,009
N70829522,021
F71478008,009
Y69563496,009
D70610510,025
I68025530,021
L71348366,029
P69941960,006
X71266314,029
P70685456,025
S71142784,012
N70108132,039
P70072226,002
E68637772,025
D27712809,034
M71010318,025
V70220792,009
J68336510,001
V70069558,002
V70737878,004
T70307252,012
O68889676,012
M71013376,006
X70610424,004
T71401728,025
I67342368,006
M70652968,039
Q69176548,029
Z70598794,039
H65587010,035
Q70172968,035
Q71374490,029
C70983288,011
S70389610,035
V71066030,004
L71622376,034
S71790282,003
J70985564,009
K71278412,035
C33155129,003
P71481348,002
F70726288,025
C70881190,029
M70741888,004
H71727110,029
Q71722348,025
R70363734,021
M70950110,001
M70697574,012
V70888090,039
I70597430,035
Z71031896,034
F71264388,034
V70696204,025
C68231056,003
L71587676,004
X71065140,029
A70648802,025
V70875646,035
E71011548,006
H69095620,001
K68312936,039
H70946728,011
G70206726,034
J71283456,039
O70102412,004
O70019854,034
F70796410,009
N70699334,009
C69980756,025
P70995938,006
K70043884,003
O70849654,039
Q69368352,011
C70798676,034
V70875970,029
H71328064,006
X71005448,039
I43346277,002
X70813032,012
A70855690,012
K70185160,012
X70530384,012
N71615886,039
V64782832,009
L68336918,034
D70337744,029
E69597448,004
I49355287,039
E71691480,001
K69422244,029
J54816172,029
L70380842,006
G69223450,012
U70219562,001
A70610146,009
Q68939526,002
D70499286,006
K71473256,039
M70806474,029
G68601892,021
U70962152,035
V71582966,009
Z71026932,021
Z70963952,025
M71607970,021
D71264950,004
C70136972,002
W70914876,006
Q70928452,039
B71693008,002
L70986464,012
F69996470,039
V69595658,034
M69429474,011
H70746884,039
H68318694,021
Q68566294,039
X70389492,021
W70335306,006
Z49419391,035
Y53391058,021
J69765262,012
D70735100,002
G71398970,021
F68612842,039
M67814652,001
S68837300,034
X65550434,009
Z70098648,012
U71057552,034
F68555420,021
N71539276,002
A71435756,029
P70911958,021
J70235644,035
L71184378,035
Q70927198,003
Y63504408,011
T68628568,004
W56404894,011
K70098132,001
K70762250,006
B69734062,039
D69541990,009
P71748946,009
M70970850,003
I53507940,011
F71534006,029
D68953130,029
G68626298,004
O70473914,039
B69991286,004
T70256708,002
S70834132,001
H71681836,006
K70562252,021
F69957038,006
A71580678,035
O70593642,012
A71456838,029
J71414982,039
D71567888,034
M70743100,039
J70444312,012
F70169410,029
D70591016,001
A70929162,029
F71680812,025
W71452228,004
B70544866,009
M70432034,021
C70489120,011
W70216310,034
L70962828,029
L70427714,021
V71694726,003
Y68865338,035
I71282828,002
X70037748,011
Z69997772,001
K70874580,025
P70984564,029
Z70847084,021
D69995382,034
Q71609528,001
Q68402610,025
G70885310,035
L70687038,029
L68247710,006
B71698612,003
V70457894,002
Z66442084,006
Y71426232,034
R70403220,021
D70600790,025
C71065138,006
W70658560,012
U71440006,039
E67408106,004
S70416892,029
O69841558,004
C70693220,012
O70702538,004
V71328190,039
A69330344,001
N71554050,039
L63478182,039
Z70238246,003
W71781480,021
R71440556,003
R67655706,003
D71024496,012
E71539078,025
K69961028,035
M69727842,021
X71156342,001
E71103400,002
Z71354818,003
R70480366,009
C70997048,011
V70487290,006
R71096212,034
T69709538,006
F70509352,025
J70738824,012
R70100756,006
O69986288,012
U71541338,021
K70760406,034
C71412972,009
B71489344,039
Z71382754,003
K71100022,035
C43528639,006
E70944312,009
N70691728,021
Q71526514,035
D66774482,029
R68864196,039
A70908698,025
U70647952,029
E68579892,011
S70195030,012
W69561250,002
D70719656,003
I70660874,006
P71013180,011
L69619226,003
L70669704,003
X55463802,002
M70515096,034
M70929608,002
X58984916,001
N70751822,034
I71519254,002
N70911036,035
J69944284,004
F44728687,011
K70310726,012
W70747518,003
C70129996,006
F70626580,001
G70752784,034
V70065802,035
J70436020,003
S69542268,003
N67329762,006
P67976470,006
C70703508,034
C71372502,039
S70273082,004
N71525746,003
O70566542,021
T70545126,001
B70219866,034
D68270144,006
X71657000,009
M70804628,029
Z70894662,004
J64390790,021
L71625160,034
Z71202744,035
Z70741922,009
J68266080,004
Q69970560,011
E71280770,001
L70693476,012
Y70278744,029
U69907648,011
N71515334,035
G71181334,003
O71397442,006
I71794042,004
I70873190,003
M71282302,006
C70960010,003
N71050194,039
B70845762,009
D71332440,004
S71657748,011
K70044908,021
Q71742810,021
K71607376,006
D70546770,034
G70502504,002
G70866696,025
Z70806186,001
Z70677590,021
C67718214,012
B64330910,034
R70700114,001
U71084652,025
G70711794,004
E70318352,034
Z70813124,029
M71697532,004
K70299122,034
F71295012,034
A70044482,002
M70964214,025
Q71661940,025
N71659416,009
O69785254,035
U71235066,034
Z65286386,006
H66944846,021
L70706316,004
K70898666,012
B71245316,009
Z55456180,009
W68477252,001
W71274652,012
U68380990,004
S71363922,035
T71704462,025
X70173354,006
E71587440,001
M69105452,012
Y70801410,004
E71271010,003
N70813606,011
K69808628,011
A66918082,009
R71333058,035
F70890620,039
I69824808,012
A68630174,003
D70991674,002
A68255904,011
S71633286,034
L70593444,011
K65293014,034
P70681610,012
B70613262,006
E67299402,021
M70747182,021
W70915550,035
R70459128,009
Z71345334,002
B67710634,001
H70834192,035
L69091924,034
Z71100068,034
V70737914,011
U70430398,011
E70033672,034
L70683702,039
C70153450,003
Q70716666,039
A71007744,025
R71386492,011
B70764184,004
A70928804,003
J67683826,025
K70879262,039
O69912212,003
R71371872,006
K70347334,011
R70483574,011
Q71771818,006
H71725782,021
F70814248,035
Y43156359,003
B71136084,011
A70743134,021
W71252120,035
I70591636,011
Q66538860,012
V68914810,011
C69465868,025
K71064488,029
T70763910,006
F71219964,004
H68917072,009
K70804394,039
D70498100,004
S71396364,009
I71315524,029
I70768290,004
O68769820,006
F70441352,021
O70583236,009
D69930612,035
G71170344,009
K71507830,039
H71177282,011
W70078312,006
L70667368,034
Y71563658,002
E70045808,021
E71734526,021
C70458522,006
H70835532,035
P69552718,039
O71609004,004
V70505118,006
J65929928,001
P70800496,029
Y70240748,004
R68794870,025
F71385856,021
T71332206,003
M71565624,006
W70263748,002
B70327070,002
N41203079,003
P70841144,029
L71321656,011
R71103440,035
D67592680,001
U70088950,011
J70942536,011
C71086936,021
C71243208,012
F71226720,004
S70750518,025
U71604276,025
Q71743422,002
S70405136,011
T70942868,002
T63413318,003
R70708388,039
B70945978,021
R71473840,003
V55010790,035
J71801564,001
M70898030,002
Z70215256,009
V71103418,006
D71314130,006
Q70682072,004
I71332966,034
C71564546,039
B70624658,011
X67869268,011
H71034928,025
B68430044,009
J70251098,029
A64679000,021
D70682574,009
H71209682,029
U70838556,004
K70966708,025
D67727860,003
C67322208,039
G71531290,029
T65632192,035
H68532466,001
L70624676,004
J71111476,021
X71056190,003
W71193018,035
B65444858,039
R70915166,001
E69080200,003
R70806258,029
Z71136562,003
G70128986,021
N70744522,012
M70716372,006
T71744400,009
U71425254,035
E71737486,011
R70639146,011
X71241002,025
J69140622,025
E70501274,039
O71658726,002
A69153106,034
Q70846352,021
Q70441048,039
V70100556,025
N70337952,029
R69057966,009
N68715000,002
K71679454,039
E69663704,034
M70769686,025
N70016212,009
Y68428578,004
J59622584,002
O71382914,012
O71791718,006
K70874986,035
V71181240,002
S70469542,006
D70214564,035
M70114120,039
M66650214,006
P70281736,004
C69780902,035
H71098512,034
C69999042,021
J63524802,009
Y69817746,029
W70716266,012
U69939566,003
R71662586,003
O62895682,011
E70803048,035
U65763066,039
K70127032,025
Q70614844,001
Y71534332,039
G67666960,034
D71165026,021
A66131620,011
A70550060,009
D70760270,003
K70436604,003
W70803506,035
Z70441490,034
S70979846,025
P67956088,012
H71286602,025
C69038206,003
J71357868,021
C70525320,012
O70872880,011
R70280524,002
J70356618,001
L69334088,011
P70262656,001
B71122758,039
B69325108,029
J61125128,006
K51167554,012
S71002032,035
T67776350,039
I71348742,006
C70935264,035
D70352850,035
S71695718,004
K67731018,029
S65790366,021
N71127468,011
D70505548,035
G70677726,004
Q70720442,006
E70442706,025
Z69879856,034
T70441614,012
J70911548,006
B70104898,006
N69688850,012
N71351308,012
O69941876,034
I70924874,003
N69990456,001
S70770790,035
G70636646,012
T27632777,001
L70048158,034
V71258246,029
T64669120,039
U70308026,004
H70869738,035
O71247888,012
H70130160,039
K70812514,003
Z71023180,021
I70392224,003
M45140141,004
T70565074,035
J70873770,012
X71393996,021
D71609020,039
K70412708,001
H68495250,004
G65659196,025
K51531130,001
P70764518,009
T71655822,034
W70711116,025
Z70679340,029
Y69966460,029
Y70675812,001
G68318788,034
M69431240,006
M70450760,034
X71013128,029
E68294328,021
L70063796,034
M70896252,035
X71377258,035
E71472408,025
L62472208,009
T70061856,012
Z70628670,003
E70908200,002
Y70573030,009
J70484476,004
F64726162,021
M42824647,002
K70989420,003
S70476120,001
F70421224,035
R69863360,002
N71310944,009
C70545564,029
Z69600988,012
M70707716,029
N64569046,039
J69846286,012
A70879368,011
N70362544,034
Y70764596,011
A71352816,034
L70948502,039
Q66257420,012
E71320194,029
X71024368,003
L68784496,039
D67558376,004
I70182686,039
A71685626,006
J71565768,011
Y71043962,003
U70550482,035
K68871572,009
P71546764,004
O67537914,009
C69397722,003
Y71682190,029
W67182200,039
T70458422,035
L60012464,003
Z70158478,034
P70551646,011
T69512286,029
D69369030,035
P69893336,029
K70218022,039
G70945114,025
Y68594342,029
C67677218,039
B71154362,021
I70536896,035
U71150524,009
Q65307332,039
F68916012,035
F71053514,011
E64521756,039
E71621068,004
A69368962,004
L70792838,034
P70983316,002
W70968618,035
S69803204,029
B69947904,011
X71241002,002
W71514696,021
Z68952968,003
E69919186,025
K70897908,006
L71004416,021
L69712920,011
U70762000,003
S70493228,029
Z69831098,025
U71015258,006
A58583620,002
Q70297990,012
U71404954,039
R70405004,012
A70799508,009
X68626196,009
H70851764,004
R71133174,039
C70658370,004
F70152724,029
X63761978,034
U65736782,035
U70435554,034
I70129540,039
W70888144,025
F71357246,009
L70832142,012
O71569150,012
V70533964,029
H70241636,006
O70584126,029
W69326364,012
B69161912,039
K71624966,011
B71003870,004
K70878214,003
W70391484,002
F70368108,025
V70733886,011
B71683552,006
W70550914,021
A70799104,025
Q69531768,011
F70795896,029
L71775732,011
N71226304,004
H70482714,001
T69369062,011
T70436028,003
P67201396,039
P69422282,006
V70824008,006
Q70375590,003
Z70601728,012
X68432070,012
O71674264,001
G71477318,035
E71109122,009
E71611912,034
H60076946,001
Y71388812,035
P71016188,004
P71748946,029
X71082122,012
F70925374,009
I70026658,002
H70991770,035
K70880096,001
W70839988,025
W68940462,029
S70019850,001
Z70528238,011
X70795844,029
C67381426,003
Y69565400,034
V70984678,003
C70962452,021
M70923972,021
M70169920,021
L70832100,001
T70933516,012
Y64989564,011
V70708612,002
D70739478,039
S70681152,002
Z69406028,003
L69621100,035
D71012762,012
G71226958,034
J67694582,001
K68665260,021
E67665848,004
A70098598,029
O64562542,035
Y70827700,035
A70837436,034
I70129586,002
X70544410,029
W63124534,006
X70772194,001
E71737486,002
Z70196628,004
C70991666,039
J71224786,012
J69404932,021
U70833752,035
B70593828,034
W70601740,006
Q70836112,029
V70874996,006
E70847158,001
U70066908,011
V71611600,006
T71091826,006
H70151442,012
U70685216,001
T70043552,001
O68419186,029
J70721206,035
Q71132596,035
I69922966,003
A71374030,003
D69935116,034
O70680488,034
Y70801320,004
B70965288,039
K71696538,001
K70458136,011
U70191384,039
N70487782,012
D64589430,039
W70982986,006
S70935486,025
D68445754,039
H69668798,029
T71022290,003
X68386274,039
N70995846,003
B69943184,001
V70794396,002
X70833562,003
G70197378,011
I70157168,002
L70874018,012
W68731624,004
L70836396,029
R70487880,011
Z70288034,029
Z70764548,025
K71280482,035
L70304890,012
P70992024,025
M70487318,034
J67991438,012
G70558410,011
H69657980,039
N70845542,003
U70487676,004
R70270442,039
E70538076,006
R71330386,011
B60852114,029
P68580718,003
A70461190,003
M68128142,003
O70975358,001
H70352628,003
J71741500,006
C67677218,021
B69957266,009
U71681334,029
P70949542,012
I70813220,034
G70406060,006
A70278994,011
D70337826,025
S71237584,001
S70583278,001
T69535004,029
L71648878,025
Y36420659,003
C70661284,039
W69973510,002
Z70208992,009
N70845132,006
I70880516,021
R71645368,003
X69961834,034
I70101122,039
P71124470,034
X70931662,025
N55606528,003
C53956322,003
B71096294,021
X71131896,025
N71686150,002
I70726026,034
H70935146,011
A70797666,029
S71795816,002
T68918838,006
B71102080,034
Q68794590,035
U71465382,001
J70344164,002
W70942794,006
P68951576,025
R71580906,021
D70852998,009
F63995688,006
K70402156,009
Q62271420,034
G69287244,001
A70983000,012
Y70231734,002
V70696060,006
B70835322,004
M70482568,039
U71460356,012
C71232812,034
A70299710,004
I69291872,006
R69783540,004
D70477308,004
U71418018,011
K69303004,009
B70636446,001
D70980244,039
H70846470,006
C70923392,006
B70905594,004
H71408978,004
Y70658372,034
Y70121564,035
T71675612,039
B68391998,009
F71004442,001
Q69279432,011
M68978894,003
O44924361,001
W71014332,003
X70113866,001
Z51284952,029
J70508986,021
J70511382,011
S70284100,012
S68463728,006
K69947586,011
E69852926,034
P70359992,004
G64751232,012
N70952982,034
Z70815974,035
R69965256,021
U70345818,011
C71295344,029
G70847984,025
S71168928,006
K71095564,021
B70854406,006
B70591254,039
Y70925936,009
Z69689114,002
U70061492,004
X68242816,025
B69755084,039
A71015336,029
Z71059198,003
W70252286,006
A70813580,002
K71657148,006
X68873282,002
O69174128,035
C67646882,034
H70352628,009
M70968402,025
E70945444,034
D65893576,003
R64100996,012
X70601922,029
K70156118,012
I70921696,034
F70983004,012
C71715642,034
B71217290,034
D70427100,011
E69336586,035
A71131136,009
O53841482,009
J69162500,029
J71626024,025
V62444080,035
V71177810,025
L71131674,004
Z70297326,003
E67408106,006
D71012492,004
E70505544,039
K67729150,039
H71340378,029
A69831594,012
I71476838,025
L67665644,004
U70913676,021
R71267204,001
P70981080,029
G65892308,009
V70666462,025
D71052168,021
J70991494,025
R71408658,012
T68436408,003
D71000562,011
V69793264,009
G70688700,004
Y70872620,029
D70995900,012
K68952128,025
T68595364,035
H70587842,004
J70846214,012
W70239712,012
X70938962,006
P71402566,002
U70944302,006
P70552450,029
W70134378,029
N70908898,001
R69506944,004
W70154734,034
O70124104,025
I69859648,009
M70311136,002
V70810048,006
T70788876,035
T71012396,011
Y69897412,011
K69995726,011
H70040892,039
K70655918,034
F70154244,039
V71407722,001
Q70746536,011
U68356708,006
C71090038,001
S70787848,002
D70976000,003
L68336886,009
D14133101,039
N70217576,011
R65778340,002
N70016212,021
D70991674,012
N60944690,039
H71499578,009
K68850278,002
J71414034,029
E69786806,006
G71012394,004
O70663928,004
Y69132856,006
I71079506,034
A71099134,029
J71007402,025
O70492480,003
R69623472,025
L71267192,002
O71332070,011
Q68566142,029
Y71230782,011
R70480986,011
M70847450,029
K70898666,003
Q70594752,035
A71374030,035
T71695594,006
K71185410,021
B70764974,006
G70550580,002
E70782350,002
N70159278,029
J70813590,009
D68795050,039
A71200650,009
J71399072,021
E68832178,021
Y71431690,009
D70941146,035
G70168994,012
O70667438,034
I68673854,039
K70930722,029
Q70870412,009
Q70876552,035
Q70989068,004
M70529408,011
G68917070,029
P69935500,003
X69627636,025
M71151878,006
M70716372,004
T70472460,001
P70440942,012
H71176570,001
T70678506,025
P70530510,021
O70684680,004
L71032028,009
H71347192,039
Z70891586,006
I69174160,003
S71103438,021
M71248712,012
H70580630,004
H69914640,012
L70682384,011
P70885002,029
L67182026,009
G69794544,003
U70487676,029
G70424610,029
H58585242,021
V70647650,003
O71459498,004
L71482392,035
S70592558,034
V71588544,034
H71241340,004
R71633834,012
C71125282,003
F71140566,012
C70843724,035
M70140440,029
V69690824,029
S70493228,003
M70046534,006
Y66927606,012
G70702680,021
N70762150,012
P70897534,006
X70683370,009
X71275224,002
W71664850,009
D70501574,004
L70371616,029
Y69896950,001
T70794946,006
L70720560,003
A66675656,012
T70741908,001
L71309444,012
E70412324,034
H71426114,025
P71446100,003
X70167696,039
H70900532,035
R70026910,029
N71567356,035
N70273452,034
Z70703234,006
A71240864,004
Y71720768,034
O69896402,003
L71034092,003
D70598370,029
U69756314,012
U70281838,001
M70050728,004
P71124470,009
O69139984,009
E70069716,009
L71295118,021
F70183172,011
K70925710,034
R69097120,025
N70683498,035
K70746364,009
B71422640,009
L70325824,006
Z71094938,009
A70087772,006
E71150106,039
Q68623416,029
H42451393,025
Q70161826,012
U70288974,021
U71424432,004
J70568650,001
M70317604,021
L53332474,002
Y70378980,004
M70692050,009
F71095604,003
I70591636,025
N70691914,006
A70906638,011
H69700158,034
D70444854,025
G70493982,003
V71567500,025
E70632350,034
L71314224,009
I71452376,034
E70845702,034
O70699734,035
W70704262,021
C70658680,035
R69296656,029
E70548852,003
B70204344,012
C70412558,011
I70643136,039
F47965879,025
Y63177724,039
H70823642,029
H63223862,003
F69174130,029
K71228824,012
T71290612,034
F69600732,012
U71292842,034
Z71651958,004
M69734514,034
H68860542,039
Z70312196,039
W71718910,012
T70468548,035
O69545588,011
X70375390,029
U70572372,021
W70905958,003
A70708396,003
K70583836,034
J71370900,035
P33420069,003
M70966416,009
L71012452,006
M70496058,034
Q71013830,034
I70180032,029
Q69008658,001
S70761906,021
K71328316,039
U70262080,006
K70308718,025
Y69139538,034
C70494298,009
D69942282,012
V67145876,039
J71017968,001
H70153292,039
V71539434,039
Q71658974,003
Q70505140,009
W71101414,009
V69126822,011
Q70115780,025
X70601906,012
F70122534,029
M70127442,039
F71356210,003
R70450208,006
I42943121,003
Z70871076,039
I69531336,011
G68418906,006
I68521144,009
F69689928,003
S70554068,002
Q71072130,021
M70810780,003
H70870842,004
G70696152,003
F70392152,003
A67464946,025
A70249530,006
K70590998,025
Y68821182,004
C71096102,035
K68874398,034
D69868644,006
H68248006,021
H70514982,012
O70847554,006
I70208182,009
M70795442,029
T70502742,012
A70070038,029
S70940534,021
K71349772,009
N69823690,025
C65976594,039
Q69406476,003
H70661012,021
O70871402,001
N71660546,004
X69923396,004
U67955968,035
T67337192,002
J68924686,011
O61807502,025
I70413384,009
Q66568638,001
Q71346954,009
Z70577742,021
Z70846538,012
J71567528,025
T69947274,034
B68897268,039
D70603448,025
S71259880,012
O69688968,001
T71211824,035
K70812568,011
O71595604,006
D69880366,034
D70741174,035
C66568700,006
N71796092,003
R70687666,004
O69992670,021
K66112772,004
V67495306,012
J70839390,001
W70816132,012
N70055152,012
S70965884,003
G70890694,035
J65554146,035
H69677326,012
I71350596,025
D70844450,025
T71028776,021
L70207648,034
V69898260,025
J71340250,012
S66162872,034
V71407722,006
A70828266,012
L70898170,012
L70512678,029
K71158304,034
V70889962,006
O68783578,004
P67976470,034
I68918688,035
S71329394,009
L71198450,025
M71457994,004
S69620724,034
W70927142,011
V71232392,009
N70441066,039
X66940550,001
G70601380,012
J71255404,002
H68962270,012
R71756342,001
L64891044,002
D66406972,034
W70679980,012
P70811246,039
N70158660,004
I71547398,004
E71662570,021
W68731624,021
W69391178,012
E71271010,002
B70782352,003
Y71087910,039
I71551156,011
C71607382,001
C70670086,003
R70191332,011
Y69764804,034
